SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
517569,KEI INDUST. ,B ,Q,434.85,438.55,428.80,433.15,433.15,435.95,521,15030,6514499.00,,INE878B01027,03-Aug-18,,
517571,IMPPOWERS   ,B ,Q,76.85,77.85,74.90,77.00,77.00,74.75,13,2411,185012.00,,INE065B01013,03-Aug-18,,
518011,KEERTHI     ,XT,Q,105.00,105.00,99.95,100.30,103.50,105.20,13,156,15688.00,,INE145L01012,03-Aug-18,,
518029,GUJ.SIDH.CEM,B ,Q,30.20,31.60,29.50,29.85,29.85,29.70,294,52897,1594376.00,,INE542A01039,03-Aug-18,,
518075,SURAJ PRODUC,XT,Q,23.35,23.35,23.35,23.35,23.35,22.25,9,2270,53004.00,,INE069E01019,03-Aug-18,,
518091,ANJANI PORTL,B ,Q,154.75,154.80,154.00,154.45,154.80,149.45,5,184,28416.00,,INE071F01012,03-Aug-18,,
519003,MODINATURAL ,X ,Q,88.50,100.00,88.00,92.90,92.50,90.50,33,1628,149285.00,,INE537F01012,03-Aug-18,,
519031,SHAH FOOD(P),X ,Q,92.40,92.40,92.40,92.40,92.40,88.00,2,120,11088.00,,INE455D01012,03-Aug-18,,
519091,TASTY BITE  ,B ,Q,8300.00,8523.95,8300.00,8473.45,8500.00,8300.00,38,89,750118.00,,INE488B01017,03-Aug-18,,
519097,RITESH INTER,XT,Q,8.29,8.29,8.22,8.22,8.22,8.38,3,208,1717.00,,INE534D01014,03-Aug-18,,
519105,AVT NATURAL ,B ,Q,33.50,41.00,33.50,36.55,36.55,34.30,413,34139,1245082.00,,INE488D01021,03-Aug-18,,
519126,HIND.FOODS  ,X ,Q,390.00,394.00,371.15,378.35,382.35,383.00,94,8025,3058184.00,,INE254N01018,03-Aug-18,,
519136,NAHAR INDUST,B ,Q,65.00,69.90,64.15,68.60,68.00,66.00,33,2812,190218.00,,INE289A01011,03-Aug-18,,
519152,VADILAL ENT ,XT,Q,1125.00,1125.00,1100.00,1100.00,1100.00,1097.55,5,36,39795.00,,INE693D01018,03-Aug-18,,
519156,VADILAL IND ,B ,Q,738.00,765.65,735.00,748.35,755.00,732.10,183,1673,1261611.00,,INE694D01016,03-Aug-18,,
519183,ADF FOODS LT,B ,Q,247.75,252.80,245.15,246.45,245.15,246.80,48,1185,292719.00,,INE982B01019,03-Aug-18,,
519216,AJANTA SOYA ,X ,Q,34.85,36.80,34.70,34.70,34.70,34.20,37,5377,190643.00,,INE601B01015,03-Aug-18,,
519224,WILLIAM.MAGO,B ,Q,64.80,64.80,63.00,63.00,63.00,61.00,2,60,3870.00,,INE210A01017,03-Aug-18,,
519248,JVL AGRO    ,B ,Q,12.19,12.19,11.80,12.19,12.19,11.61,170,93302,1133089.00,,INE430G01026,03-Aug-18,,
519260,SANWARIA    ,B ,Q,14.80,14.80,14.65,14.80,14.80,14.10,431,520024,7694516.00,,INE890C01046,03-Aug-18,,
519262,PRIMA AGRO L,XT,Q,25.90,28.00,25.65,26.35,25.65,26.95,25,4526,116941.00,,INE297D01018,03-Aug-18,,
519287,MODERN DAIRI,XT,Q,4.55,4.59,4.24,4.31,4.31,4.38,14,4698,21169.00,,INE617B01011,03-Aug-18,,
519295,BAMBINO AGRO,X ,Q,221.40,221.40,212.60,214.65,219.95,210.90,47,1911,418369.00,,INE921D01013,03-Aug-18,,
519307,VIKAS WSP   ,X ,Q,12.25,12.88,12.25,12.58,12.58,12.39,138,86110,1084911.00,,INE706A01022,03-Aug-18,,
519359,POONA DAL   ,X ,Q,43.25,43.25,41.80,41.95,41.95,43.80,29,2783,117651.00,,INE809E01018,03-Aug-18,,
519373,VIMAL OIL FD,T ,Q,9.06,9.06,9.06,9.06,9.06,8.63,1,1,9.00,,INE067D01015,03-Aug-18,,
519383,ANIK INDS   ,B ,Q,38.00,39.00,38.00,39.00,39.00,37.15,59,11423,444387.00,,INE087B01017,03-Aug-18,,
519421,KSE LIMITED ,XT,Q,3009.95,3117.00,2971.00,3049.25,3014.00,2968.60,161,1806,5528483.00,,INE953E01014,03-Aug-18,,
519457,VIRAT CRANE ,X ,Q,47.40,47.40,40.65,42.45,42.75,44.75,40,5963,251256.00,,INE295C01014,03-Aug-18,,
519475,CHORDIA FOOD,X ,Q,130.00,133.00,130.00,133.00,133.00,132.00,4,675,89699.00,,INE975C01011,03-Aug-18,,
519483,TAI INDUST. ,XT,Q,16.77,16.77,15.19,15.19,15.19,15.98,10,956,15540.00,,INE358D01018,03-Aug-18,,
519491,OCEAN AGRO  ,XT,Q,16.85,16.85,16.85,16.85,16.85,17.65,1,25,421.00,,INE049J01010,03-Aug-18,,
519494,N K INDUST. ,B ,Q,39.10,45.25,39.10,45.25,45.25,41.00,2,1005,39326.00,,INE542C01019,03-Aug-18,,
519500,BKV INDUSTRS,XT,Q,1.65,1.65,1.65,1.65,1.65,1.65,2,200,330.00,,INE356C01022,03-Aug-18,,
519552,HERITGFOOD  ,B ,Q,621.70,623.50,604.05,617.70,621.00,614.35,60,981,606752.00,,INE978A01027,03-Aug-18,,
519560,NEHA INTER. ,X ,Q,5.07,5.07,4.70,4.87,4.87,4.80,33,24905,121325.00,,INE874D01022,03-Aug-18,,
519566,SIMRAN FARMS,XT,Q,78.50,78.65,72.00,78.60,78.65,74.95,66,9803,765115.00,,INE354D01017,03-Aug-18,,
519570,LAKSHMI OVER,B ,Q,13.38,13.39,13.38,13.39,13.39,12.76,20,5413,72476.00,,INE992B01026,03-Aug-18,,
519588,DFM FOODS   ,B ,Q,1135.00,1294.80,1135.00,1245.00,1240.00,1115.00,127,914,1124277.00,,INE456C01012,03-Aug-18,,
519600,CCL PRODUCTS,B ,Q,263.00,264.95,261.50,261.50,261.50,261.20,33,882,231519.00,,INE421D01022,03-Aug-18,,
519602,KELLTONTEC  ,B ,Q,45.95,46.10,43.00,43.55,43.55,45.15,157,7710,338528.00,,INE164B01022,03-Aug-18,,
519612,MAHAAN FOODS,X ,Q,21.00,21.80,21.00,21.80,21.80,20.80,13,4135,87722.00,,INE734D01010,03-Aug-18,,
520008,RICO AUTO   ,B ,Q,75.75,75.75,73.80,74.85,74.85,73.60,485,79440,5916638.00,,INE209B01025,03-Aug-18,,
520021,OMAX AUTOS. ,B ,Q,111.25,116.60,111.25,112.70,112.50,111.05,241,19350,2228424.00,,INE090B01011,03-Aug-18,,
520043,MUNJAL SHOWA,B ,Q,218.50,218.85,215.55,215.90,217.00,217.00,50,2921,632899.00,,INE577A01027,03-Aug-18,,
520051,JAMNA AUTO  ,B ,Q,85.55,85.55,84.00,84.80,84.80,84.00,823,206055,17468534.00,,INE039C01032,03-Aug-18,,
520056,SUNDAR.CLAY ,B ,Q,4191.00,4191.00,4080.00,4114.20,4100.00,4190.50,30,52,215867.00,,INE105A01035,03-Aug-18,,
520057,JTEKTINDIA  ,B ,Q,115.70,119.35,111.85,118.45,118.45,112.90,468,40416,4700565.00,,INE643A01035,03-Aug-18,,
520059,MUNAUTO     ,B ,Q,66.00,66.00,64.30,64.45,64.95,63.80,125,9707,632926.00,,INE672B01032,03-Aug-18,,
520066,JAYBH.MARUTI,B ,Q,443.90,452.25,441.00,443.05,445.50,446.60,113,1722,764553.00,,INE571B01028,03-Aug-18,,
520073,RACLGEAR    ,X ,Q,61.05,67.90,61.05,65.20,66.00,65.35,46,3240,211058.00,,INE704B01017,03-Aug-18,,
520075,SAMKRG PIST.,X ,Q,259.85,261.00,256.00,256.75,256.75,255.35,82,3690,951269.00,,INE706B01012,03-Aug-18,,
520077,AMTEK AUTO  ,Z ,Q,7.16,7.16,7.16,7.16,7.16,7.53,121,92602,663030.00,,INE130C01021,03-Aug-18,,
520081,EAST C.STEEL,P ,Q,70.05,70.05,70.05,70.05,70.05,66.75,1,100,7005.00,,INE315F01013,03-Aug-18,,
520086,SICAL LOG   ,B ,Q,183.80,198.45,183.10,187.85,188.50,174.95,773,22647,4301682.00,,INE075B01012,03-Aug-18,,
520111,RATNAMNI MET,B ,Q,862.00,866.00,859.05,860.55,860.00,845.25,29,394,340573.00,,INE703B01027,03-Aug-18,,
520113,VESUVIUS IND,B ,Q,1308.90,1323.00,1308.90,1319.50,1323.00,1281.80,4,36,47501.00,,INE386A01015,03-Aug-18,,
520119,AUTOMOTIVE S,B ,Q,58.80,59.80,58.60,58.90,59.00,59.25,13,883,52148.00,,INE900C01027,03-Aug-18,,
520123,ABC INDIA   ,X ,Q,78.00,80.50,75.55,78.55,79.25,78.25,28,2627,206327.00,,INE125D01011,03-Aug-18,,
520127,BALURGHAT TE,XT,Q,3.95,4.07,3.70,4.07,4.07,3.88,8,1557,6095.00,,INE654B01014,03-Aug-18,,
520139,JAGSON AIRLI,XT,Q,2.16,2.25,2.05,2.25,2.25,2.15,8,1400,2973.00,,INE685B01018,03-Aug-18,,
520141,SIBAR AUTO  ,XT,Q,38.90,38.90,38.90,38.90,38.90,38.15,6,1670,64963.00,,INE441C01014,03-Aug-18,,
520151,SHREY SH LOG,B ,Q,494.95,498.50,489.00,491.95,492.00,484.90,18,196,96598.00,,INE757B01015,03-Aug-18,,
520155,STARLOG     ,X ,Q,28.45,28.45,26.60,26.60,26.60,28.00,5,10,270.00,,INE580C01019,03-Aug-18,,
521014,EUROTEX IND ,B ,Q,23.20,23.20,23.20,23.20,23.20,23.90,1,70,1624.00,,INE022C01012,03-Aug-18,,
521016,INDO COUNT  ,A ,Q,80.50,88.85,80.15,86.15,86.15,80.45,1131,152216,12974968.00,,INE483B01026,03-Aug-18,,
521018,MARAL OVERS ,B ,Q,28.90,32.50,28.90,31.25,31.90,28.45,67,16505,515870.00,,INE882A01013,03-Aug-18,,
521034,SOMA TEXTILE,B ,Q,7.94,7.96,7.41,7.96,7.96,7.59,70,20395,158922.00,,INE314C01013,03-Aug-18,,
521062,OCTAVE      ,XT,Q,1.75,1.75,1.70,1.70,1.70,1.75,8,3413,5835.00,,INE814L01013,03-Aug-18,,
521064,TRIDENT     ,A ,Q,61.00,64.40,60.45,64.10,64.10,59.85,2245,354829,22188742.00,,INE064C01014,03-Aug-18,,
521070,ALOK INDS.  ,T ,Q,4.31,4.31,4.31,4.31,4.31,4.53,384,382288,1647661.00,,INE270A01011,03-Aug-18,,
521082,SPENTEX INDS,T ,Q,3.30,3.30,3.10,3.10,3.10,3.15,3,3255,10091.00,,INE376C01020,03-Aug-18,,
521097,AMARJOTHI SP,X ,Q,117.00,123.75,116.60,120.25,120.25,117.70,152,7784,943627.00,,INE484D01012,03-Aug-18,,
521105,OLYMPIA IND.,X ,Q,47.55,48.05,47.55,48.05,48.05,47.55,4,45,2159.00,,INE482O01021,03-Aug-18,,
521109,NAGREEKA EXP,B ,Q,27.80,28.00,26.00,26.35,26.35,27.45,7,1617,43649.00,,INE123B01028,03-Aug-18,,
521113,SUDITI IND. ,X ,Q,52.90,52.90,52.45,52.90,52.90,50.65,7,549,28875.00,,INE691D01012,03-Aug-18,,
521127,KHATOR FIBRE,XT,Q,12.15,12.15,12.15,12.15,12.15,11.58,5,1000,12150.00,,INE964G01016,03-Aug-18,,
521141,ADITYA SPIN.,XT,Q,6.40,6.40,6.40,6.40,6.40,6.36,3,240,1536.00,,INE122D01026,03-Aug-18,,
521149,PRIME URBAN ,X ,Q,17.44,17.44,16.16,16.95,17.00,17.15,9,2690,45495.00,,INE419E01024,03-Aug-18,,
521151,DHANLXMI FAB,X ,Q,22.65,22.65,22.65,22.65,22.65,23.30,1,50,1132.00,,INE953D01016,03-Aug-18,,
521163,ZODIAC CLOTH,B ,Q,155.50,159.95,152.00,156.80,156.85,150.50,40,971,150549.00,,INE206B01013,03-Aug-18,,
521180,SUPER SPIN. ,B ,Q,8.35,8.35,8.05,8.35,8.35,7.96,120,84940,702953.00,,INE662A01027,03-Aug-18,,
521194,SIL INVEST  ,B ,Q,217.90,220.20,210.20,220.20,220.20,209.75,83,2176,477169.00,,INE923A01015,03-Aug-18,,
521200,SURYLAK.COTT,B ,Q,50.00,58.80,50.00,57.15,57.15,50.10,197,19576,1087286.00,,INE713B01026,03-Aug-18,,
521206,SAMTEX FASH.,X ,Q,2.33,2.34,2.25,2.26,2.26,2.33,28,17689,40446.00,,INE931D01020,03-Aug-18,,
521216,DHAN ROTO SP,XT,Q,38.95,39.00,36.80,37.90,39.00,38.70,69,6130,230573.00,,INE220C01012,03-Aug-18,,
521220,DAMOINDUS   ,B ,Q,106.00,111.00,105.20,107.60,108.00,104.50,35,3774,402964.00,,INE497D01014,03-Aug-18,,
521240,SAMBANDAM SP,X ,Q,94.00,94.00,92.00,92.00,92.00,95.00,6,170,15747.00,,INE304D01012,03-Aug-18,,
521242,KANDAGIRI SP,X ,Q,27.85,27.85,24.30,26.05,27.80,25.40,4,6,159.00,,INE292D01019,03-Aug-18,,
521248,KITEX GARMEN,B ,Q,128.00,133.00,127.65,128.65,128.65,128.60,832,42337,5507454.00,,INE602G01020,03-Aug-18,,
522004,BATLIBOI LTD,X ,Q,19.65,20.50,19.55,20.35,20.35,19.25,83,12326,246510.00,,INE177C01022,03-Aug-18,,
522005,AUSTIN ENGG.,X ,Q,65.00,67.35,61.00,64.80,64.00,63.15,22,2487,160710.00,,INE759F01012,03-Aug-18,,
522014,UNITED DRILL,Z ,Q,134.30,134.30,122.10,129.00,129.00,128.50,14,1946,239210.00,,INE961D01019,03-Aug-18,,
522017,FLUIDOMAT   ,X ,Q,164.45,165.00,156.30,162.90,162.90,159.05,33,1639,267587.00,,INE459C01016,03-Aug-18,,
522029,WINDSOR MACH,B ,Q,101.05,105.00,100.00,100.05,100.00,100.45,202,94552,9566901.00,,INE052A01021,03-Aug-18,,
522034,SHANTHI GEAR,B ,Q,139.50,140.00,136.00,137.00,137.00,138.35,226,15078,2093585.00,,INE631A01022,03-Aug-18,,
522064,HONDA SIEL  ,B ,Q,1280.00,1320.00,1275.00,1317.20,1309.00,1282.10,33,249,321928.00,XD,INE634A01018,03-Aug-18,,
522073,HITECHGEAR  ,B ,Q,434.90,440.70,431.00,437.05,440.00,429.80,96,1791,782136.00,,INE127B01011,03-Aug-18,,
522074,ELGI EQUIP  ,B ,Q,281.80,292.05,281.80,286.55,286.55,283.20,80,1473,422502.00,,INE285A01027,03-Aug-18,,
522091,UV DER HORST,XT,Q,20.30,20.30,20.30,20.30,20.30,19.95,5,325,6597.00,,INE890G01013,03-Aug-18,,
522101,KILBURN ENGG,X ,Q,55.55,62.90,55.55,58.75,58.55,59.60,41,2926,172383.00,,INE338F01015,03-Aug-18,,
522105,BIRLA PRETEC,X ,Q,7.95,8.20,7.90,8.09,8.05,7.86,66,19681,157992.00,,INE372E01025,03-Aug-18,,
522108,YUKEN INDIA ,XT,Q,3650.00,3685.00,3537.00,3586.45,3586.45,3552.00,136,2818,10043443.00,,INE384C01016,03-Aug-18,,
522113,TIMKEN (I)  ,B ,Q,757.95,758.00,740.00,751.25,750.00,749.05,296,2365,1772604.00,,INE325A01013,03-Aug-18,,
522122,VOITH PAPER ,XT,Q,763.00,779.95,756.00,775.10,779.00,770.00,16,857,658347.00,,INE285C01015,03-Aug-18,,
522134,ARTSON ENG  ,X ,Q,62.00,64.00,60.30,61.55,61.55,63.00,32,4875,302388.00,,INE133D01023,03-Aug-18,,
522152,SOLITAIR MC ,X ,Q,52.00,54.95,48.25,52.05,51.25,53.15,50,6668,351828.00,,INE410A01013,03-Aug-18,,
522163,DIAMONPOWER ,T ,Q,2.35,2.35,2.30,2.30,2.30,2.24,29,8579,20160.00,,INE989C01012,03-Aug-18,,
522165,INDSIL HYD  ,X ,Q,124.00,132.00,121.75,128.25,127.00,119.95,64,4870,615664.00,,INE867D01018,03-Aug-18,,
522183,ITL INDUSTRS,X ,Q,228.90,228.90,210.05,214.10,222.90,216.90,57,1842,399665.00,,INE478D01014,03-Aug-18,,
522195,FRONTIER SPR,X ,Q,144.00,148.00,142.00,142.25,142.00,144.55,17,490,70115.00,,INE572D01014,03-Aug-18,,
522205,PRAJ IND.LTD,A ,Q,79.65,82.70,79.45,81.25,81.25,79.35,1028,147490,11977016.00,,INE074A01025,03-Aug-18,,
522207,RASANDIK ENG,X ,Q,160.60,170.00,160.00,161.05,170.00,165.70,59,4068,654085.00,,INE682D01011,03-Aug-18,,
522209,YOGI SUNGWON,X ,Q,1.65,1.65,1.65,1.65,1.65,1.59,2,600,990.00,,INE429B01011,03-Aug-18,,
522215,SWISS GLASS ,X ,Q,169.10,173.00,169.00,169.55,169.55,171.25,150,15430,2628380.00,,INE461D01010,03-Aug-18,,
522217,GUJ APOIND  ,B ,Q,190.00,190.85,189.00,189.75,189.75,189.05,24,454,86159.00,,INE826C01016,03-Aug-18,,
522229,TANEJA AERO.,X ,Q,35.10,38.00,35.00,36.50,36.70,34.10,97,10370,381257.00,,INE692C01020,03-Aug-18,,
522231,CONART ENG. ,X ,Q,34.50,36.00,31.15,32.70,35.45,35.15,25,3494,116319.00,,INE714D01012,03-Aug-18,,
522237,SHIVAGRICO  ,XT,Q,6.30,6.30,6.30,6.30,6.30,6.00,1,200,1260.00,,INE092H01014,03-Aug-18,,
522241,M.M.FORGINGS,B ,Q,627.00,627.25,605.10,620.25,620.00,623.85,119,1749,1078155.00,,INE227C01017,03-Aug-18,,
522249,MAYUR UNIQ. ,B ,Q,428.95,432.75,421.05,423.95,421.05,418.25,142,3342,1425490.00,,INE040D01038,03-Aug-18,,
522251,CENLUB INDUS,X ,Q,68.20,68.30,63.00,65.55,66.95,65.20,56,3327,222722.00,,INE627F01011,03-Aug-18,,
522257,RAJOO ENGIN.,X ,Q,40.00,40.95,39.50,39.75,39.90,39.70,230,27961,1122357.00,,INE535F01024,03-Aug-18,,
522261,DOLPHIN OFF.,B ,Q,70.70,71.00,68.05,68.40,68.10,69.75,363,28882,1992769.00,,INE920A01011,03-Aug-18,,
522263,JMC PROJECTS,B ,Q,545.95,550.05,537.05,539.75,539.75,530.60,68,1031,559007.00,,INE890A01016,03-Aug-18,,
522267,VEEJAY LAKSH,X ,Q,50.00,50.00,48.00,48.00,48.00,48.00,6,940,46101.00,,INE466D01019,03-Aug-18,,
522275,GET&D       ,A ,Q,284.80,288.05,279.95,280.80,280.80,285.15,425,14034,3987640.00,,INE200A01026,03-Aug-18,,
522281,RAM RAT.WIRE,X ,Q,152.00,154.95,149.00,153.65,153.00,150.50,59,4783,731257.00,,INE207E01023,03-Aug-18,,
522285,JAY NECO IND,B ,Q,7.00,7.00,6.47,6.52,6.47,6.81,67,36211,242161.00,,INE854B01010,03-Aug-18,,
522287,KALPA.POWER ,B ,Q,380.40,388.25,380.40,384.65,381.25,384.00,194,3624,1396237.00,,INE220B01022,03-Aug-18,,
522292,CHANDNI TE  ,X ,Q,32.95,34.00,32.50,33.20,34.00,32.00,26,3056,101404.00,,INE713D01055,03-Aug-18,,
522294,T & I GLOBAL,X ,Q,65.00,66.00,64.00,66.00,66.00,67.40,7,706,45388.00,,INE811B01010,03-Aug-18,,
522295,CONTROL PRNT,B ,Q,419.70,429.20,410.05,414.40,414.10,409.00,34,302,125923.00,,INE663B01015,03-Aug-18,,
522650,BEMCO HYDRAU,X ,Q,165.60,170.05,165.60,170.05,170.05,184.00,10,510,85532.00,,INE142E01014,03-Aug-18,,
523007,ANSAL BUILD.,X ,Q,58.00,60.60,58.00,60.60,60.60,57.60,4,71,4276.00,,INE030C01015,03-Aug-18,,
523011,WEIZMANN LTD,B ,Q,36.95,36.95,36.00,36.00,36.00,34.10,3,500,18195.00,,INE080A01014,03-Aug-18,,
523019,B.N.RATHI SE,X ,Q,41.95,41.95,35.05,35.85,36.25,36.50,21,968,34804.00,,INE710D01010,03-Aug-18,,
523021,RISHITECH   ,X ,Q,59.85,59.85,56.35,59.35,59.85,57.85,15,1186,70077.00,,INE989D01010,03-Aug-18,,
523023,SINCLAIR HOT,X ,Q,398.00,405.05,395.10,400.60,400.60,403.50,113,3108,1247569.00,,INE985A01014,03-Aug-18,,
523025,SAFARI IND. ,B ,Q,744.00,791.00,713.55,770.20,770.20,718.50,531,18866,14254328.00,,INE429E01023,03-Aug-18,,
523100,COSMO FERR. ,X ,Q,19.90,21.95,19.05,21.55,21.75,19.90,18,1992,41989.00,,INE124B01018,03-Aug-18,,
523116,SANCO TRANS ,X ,Q,215.00,215.00,210.00,210.00,210.00,210.00,3,14,3005.00,,INE391G01012,03-Aug-18,,
523120,ADOR MULTI. ,X ,Q,38.55,38.55,38.55,38.55,38.55,38.55,1,5,192.00,,INE628D01014,03-Aug-18,,
523127,EIH ASSO.HOT,B ,Q,430.05,446.00,419.35,425.00,425.00,424.00,53,1049,446492.00,,INE276C01014,03-Aug-18,,
523144,MEDI CAPS   ,X ,Q,18.05,19.45,17.90,17.95,18.15,18.05,40,11445,206697.00,,INE442D01010,03-Aug-18,,
523151,OTCO INTERN.,X ,Q,21.45,21.45,21.45,21.45,21.45,22.55,1,160,3432.00,,INE910B01028,03-Aug-18,,
523160,MORGAN CRU  ,XT,Q,1350.00,1457.50,1350.00,1454.70,1457.50,1405.00,45,1032,1491778.00,,INE599F01012,03-Aug-18,,
523204,ABAN OFFSHO ,A ,Q,117.00,117.45,114.05,114.50,114.50,115.35,1187,154628,17800725.00,,INE421A01028,03-Aug-18,,
523207,KOKUYOCMLN  ,B ,Q,106.15,109.30,105.25,105.30,105.30,105.25,94,7259,771450.00,,INE760A01029,03-Aug-18,,
523209,NICCO UCO AL,XT,Q,0.35,0.35,0.35,0.35,0.35,0.36,3,1406,492.00,,INE917B01023,03-Aug-18,,
523229,BHARAT SEATS,X ,Q,171.00,175.80,170.00,172.90,173.00,168.55,154,14161,2442094.00,,INE415D01024,03-Aug-18,,
523232,CONT.PETRO  ,XT,Q,52.55,55.00,52.55,55.00,55.00,52.50,7,436,23691.00,,INE369D01015,03-Aug-18,,
523248,MACHINO PLAS,X ,Q,210.00,216.95,208.40,208.45,208.40,216.95,7,1000,210129.00,,INE082B01018,03-Aug-18,,
523260,PEARL POLYME,B ,Q,15.59,15.60,15.59,15.60,15.60,14.90,4,152,2370.00,,INE844A01013,03-Aug-18,,
523261,VENKEY'S (I),B ,Q,2901.00,3240.00,2889.65,3175.05,3175.05,2700.05,15199,140865,440603754.00,,INE398A01010,03-Aug-18,,
523269,ADVANI HOTEL,B ,Q,52.10,54.60,52.05,52.05,52.05,51.50,12,701,36837.00,,INE199C01026,03-Aug-18,,
523277,G.V.FILMS   ,X ,Q,0.61,0.64,0.61,0.61,0.61,0.63,82,65982,40736.00,,INE395B01048,03-Aug-18,,
523283,SUPER HOUSE ,B ,Q,131.25,135.90,131.25,133.85,132.40,134.35,55,2911,390510.00,,INE712B01010,03-Aug-18,,
523301,TCPL PACK   ,B ,Q,490.00,510.00,480.00,481.25,481.25,474.00,52,1464,722439.00,,INE822C01015,03-Aug-18,,
523319,BALMER LAWRI,B ,Q,221.75,226.50,221.35,224.35,223.75,220.50,265,19585,4377695.00,,INE164A01016,03-Aug-18,,
523323,KOVAI MEDI. ,T ,Q,946.00,949.00,930.10,936.65,935.00,948.90,37,787,735023.00,,INE177F01017,03-Aug-18,,
523329,ELDECO HOUS.,X ,Q,1430.95,1475.00,1331.10,1450.25,1440.00,1354.15,98,957,1366514.00,,INE668G01013,03-Aug-18,,
523367,DCMSHRIRAM  ,B ,Q,328.00,348.00,327.00,345.95,345.95,327.75,1328,146653,49882647.00,,INE499A01024,03-Aug-18,,
523369,DCM SHR.IND ,X ,Q,155.00,158.80,154.00,157.25,157.70,156.75,35,2163,339493.00,,INE843D01019,03-Aug-18,,
523371,MAWANA SUGAR,B ,Q,39.05,40.00,38.65,39.20,39.05,38.40,188,15046,591210.00,,INE636A01039,03-Aug-18,,
523373,MINI DIAMOND,XT,Q,10.40,10.40,10.40,10.40,10.40,10.44,1,1,10.00,,INE281E01010,03-Aug-18,,
523384,MAH.RAS.APEX,T ,Q,155.00,159.80,152.00,158.65,159.80,159.95,16,1335,205059.00,,INE843B01013,03-Aug-18,,
523385,NILKAMAL L  ,A ,Q,1817.50,1852.45,1774.00,1784.20,1784.20,1815.00,1517,14378,26110467.00,,INE310A01015,03-Aug-18,,
523387,TRITON CORP.,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,3,1005,190.00,,INE982C01033,03-Aug-18,,
523391,NAHAR POLY  ,B ,Q,45.40,47.90,45.40,46.95,47.40,44.65,155,13199,617536.00,,INE308A01027,03-Aug-18,,
523395,3M INDIA LTD,B ,Q,23544.80,24074.00,23376.05,23939.90,23800.00,23304.25,327,768,18204925.00,,INE470A01017,03-Aug-18,,
523398,JCHAC       ,B ,Q,2099.75,2175.00,2065.00,2156.45,2174.00,2101.70,121,503,1060820.00,,INE782A01015,03-Aug-18,,
523405,JM FINANCIAL,A ,Q,126.50,128.80,126.15,128.05,128.05,125.20,1505,103762,13233469.00,,INE780C01023,03-Aug-18,,
523411,ADCINDIA    ,X ,Q,197.00,197.00,185.20,192.05,196.70,194.95,67,7335,1399202.00,,INE833A01016,03-Aug-18,,
523445,REL INDL INF,B ,Q,428.00,441.00,428.00,430.80,430.80,426.90,2260,96120,41658995.00,,INE046A01015,03-Aug-18,,
523449,SHARP INDIA ,XT,Q,40.00,40.00,40.00,40.00,40.00,39.40,4,835,33400.00,,INE207B01011,03-Aug-18,,
523457,LINDEINDIA  ,A ,Q,431.70,449.20,427.60,435.40,435.40,431.70,360,580405,251633236.00,,INE473A01011,03-Aug-18,,
523465,IND.BANK HSG,B ,Q,33.65,35.30,32.10,34.80,35.30,33.65,22,2530,87816.00,,INE969D01012,03-Aug-18,,
523467,JAIMATA GLAS,XT,Q,0.20,0.20,0.19,0.19,0.19,0.19,9,1024,201.00,,INE250C01027,03-Aug-18,,
523475,LOTUS CHOC  ,X ,Q,29.00,30.50,28.00,30.30,30.50,27.75,19,1354,39676.00,,INE026D01011,03-Aug-18,,
523483,PACIFIC IND.,X ,Q,135.00,135.00,135.00,135.00,135.00,128.75,8,208,28080.00,,INE883C01025,03-Aug-18,,
523489,CMM HOSPITAL,X ,Q,17.00,17.05,17.00,17.00,17.05,17.00,4,2065,35123.00,,INE889F01017,03-Aug-18,,
523519,UNI OFF AUTO,XT,Q,2.15,2.15,2.15,2.15,2.15,2.05,7,1964,4222.00,,INE951C01012,03-Aug-18,,
523523,RAINBOW PAP.,T ,Q,1.82,1.92,1.82,1.92,1.92,1.83,13,11403,20953.00,,INE028D01025,03-Aug-18,,
523537,APM INDUS.  ,X ,Q,59.00,59.80,58.00,58.40,58.50,58.15,163,29693,1744482.00,,INE170D01025,03-Aug-18,,
523539,PRECISION WR,B ,Q,243.50,243.50,236.20,237.65,239.00,237.90,79,1992,477273.00,,INE372C01029,03-Aug-18,,
523550,KRYPTON IND ,X ,Q,10.00,10.20,10.00,10.19,10.19,10.00,10,1204,12230.00,,INE951B01014,03-Aug-18,,
523566,MARTIN BURN ,XT,Q,51.50,51.50,50.35,51.20,51.20,50.00,9,373,18840.00,,INE199D01016,03-Aug-18,,
523574,FEL         ,B ,Q,38.00,39.00,37.50,38.00,38.00,37.45,377,74085,2839182.00,,INE623B01027,03-Aug-18,,
523586,IND.TONERS  ,X ,Q,212.40,212.40,205.60,209.05,207.00,208.50,75,2435,510182.00,,INE826B01018,03-Aug-18,,
523598,SHIPP.CORPN ,A ,Q,63.60,65.15,63.50,64.50,64.50,63.40,1256,176624,11398205.00,,INE109A01011,03-Aug-18,,
523606,SIKA INTER. ,X ,Q,142.15,145.55,142.00,142.00,142.00,145.00,21,1612,230537.00,,INE438E01016,03-Aug-18,,
